customer_id,event_datetime,event_name,product_id,page_name,event_duration,is_scroll,app_version
619,2025-02-13 19:22:22.144311,product_view,P6794,Checkout Page,240.37,True,v1.7.1
619,2025-02-21 19:06:04.144311,wishlist,P2172,Cart Page,206.64,True,v1.7.1
619,2025-02-24 21:50:53.144311,product_view,P2582,Product Page,105.48,True,v1.7.1
619,2025-02-28 10:19:17.144311,product_view,P6966,Checkout Page,97.68,False,v1.7.1
619,2025-03-10 02:14:32.144311,wishlist,P7310,Cart Page,263.76,True,v1.7.1
619,2025-03-13 06:35:16.144311,login,,Cart Page,142.7,True,v1.7.1
619,2025-03-13 10:10:42.144311,product_view,P4555,Product Page,191.69,False,v1.7.1
619,2025-03-18 11:56:59.144311,add_to_cart,P5264,Home,168.27,True,v1.7.1
619,2025-03-20 11:13:34.144311,buy_button_click,P1154,Home,79.81,True,v1.7.1
620,2024-12-16 21:16:22.144311,login,,Cart Page,236.62,True,v3.2.8
620,2024-12-24 02:14:06.144311,product_view,P2980,Cart Page,297.45,False,v3.2.8
620,2024-12-28 04:20:20.144311,login,,Cart Page,42.08,False,v3.2.8
620,2024-12-30 23:15:56.144311,product_view,P1090,Checkout Page,91.51,True,v3.2.8
620,2025-01-07 22:03:59.144311,product_view,P9329,Product Page,42.59,True,v3.2.8
620,2025-01-10 17:09:46.144311,product_view,P8171,Checkout Page,259.87,False,v3.2.8
620,2025-01-11 07:31:00.144311,product_view,P4120,Home,201.07,True,v3.2.8
620,2025-01-11 07:40:27.144311,product_view,P4552,Cart Page,34.37,False,v3.2.8
620,2025-01-12 06:19:30.144311,wishlist,P5644,Cart Page,293.24,False,v3.2.8
620,2025-01-15 21:50:27.144311,login,,Cart Page,45.61,True,v3.2.8
620,2025-01-19 12:29:52.144311,product_view,P4100,Checkout Page,136.87,False,v3.2.8
620,2025-01-20 08:59:36.144311,buy_button_click,P6888,Cart Page,93.15,False,v3.2.8
620,2025-01-21 03:57:08.144311,add_to_cart,P8803,Product Page,209.68,False,v3.2.8
620,2025-01-23 09:47:36.144311,product_view,P6095,Home,206.02,False,v3.2.8
620,2025-01-25 01:36:16.144311,login,,Cart Page,252.11,True,v3.2.8
620,2025-01-29 02:12:34.144311,login,,Home,11.42,True,v3.2.8
620,2025-01-30 13:01:32.144311,product_view,P5796,Product Page,40.36,False,v3.2.8
620,2025-02-01 03:15:53.144311,product_view,P4958,Home,279.06,True,v3.2.8
620,2025-02-02 06:55:31.144311,add_to_cart,P7928,Checkout Page,40.56,False,v3.2.8
620,2025-02-02 21:30:28.144311,add_to_cart,P8224,Product Page,147.88,True,v3.2.8
620,2025-02-07 04:46:35.144311,wishlist,P1954,Checkout Page,169.54,False,v3.2.8
620,2025-02-11 16:37:43.144311,product_view,P9977,Checkout Page,84.84,True,v3.2.8
620,2025-02-23 01:21:37.144311,add_to_cart,P9239,Checkout Page,106.94,False,v3.2.8
620,2025-02-25 14:05:12.144311,wishlist,P8129,Product Page,123.15,True,v3.2.8
620,2025-02-26 16:44:11.144311,product_view,P3358,Checkout Page,81.73,False,v3.2.8
620,2025-02-27 06:50:36.144311,product_view,P6897,Cart Page,284.69,True,v3.2.8
620,2025-02-27 19:21:09.144311,product_view,P6421,Home,112.24,False,v3.2.8
620,2025-03-02 03:00:34.144311,wishlist,P7464,Cart Page,39.53,True,v3.2.8
620,2025-03-03 17:48:51.144311,product_view,P5421,Product Page,51.57,False,v3.2.8
620,2025-03-03 19:37:12.144311,add_to_cart,P7392,Cart Page,91.86,False,v3.2.8
620,2025-03-05 02:10:58.144311,product_view,P6430,Cart Page,146.78,True,v3.2.8
620,2025-03-05 12:39:11.144311,product_view,P6620,Product Page,293.82,True,v3.2.8
620,2025-03-09 12:32:42.144311,login,,Product Page,122.92,True,v3.2.8
620,2025-03-09 13:08:09.144311,add_to_cart,P4235,Cart Page,168.19,True,v3.2.8
620,2025-03-11 22:20:13.144311,add_to_cart,P6524,Cart Page,127.3,False,v3.2.8
621,2024-12-05 23:42:30.144311,buy_button_click,P9754,Cart Page,38.84,True,v2.8.0
621,2024-12-10 22:04:47.144311,product_view,P2378,Checkout Page,186.37,False,v2.8.0
621,2024-12-11 11:38:40.144311,product_view,P2307,Checkout Page,265.19,False,v2.8.0
621,2024-12-13 17:37:25.144311,login,,Checkout Page,257.6,False,v2.8.0
621,2024-12-16 05:26:20.144311,product_view,P1445,Product Page,94.42,True,v2.8.0
621,2024-12-19 21:52:14.144311,product_view,P8977,Checkout Page,33.03,True,v2.8.0
621,2024-12-20 16:13:58.144311,wishlist,P2854,Home,108.3,True,v2.8.0
621,2024-12-22 21:07:17.144311,product_view,P6518,Cart Page,93.24,True,v2.8.0
621,2024-12-23 08:17:20.144311,login,,Checkout Page,167.59,False,v2.8.0
621,2025-01-07 18:11:14.144311,wishlist,P8234,Checkout Page,143.92,True,v2.8.0
621,2025-01-11 21:58:26.144311,login,,Product Page,63.04,True,v2.8.0
621,2025-01-13 15:25:32.144311,add_to_cart,P3075,Cart Page,294.21,False,v2.8.0
621,2025-01-18 12:30:55.144311,buy_button_click,P1752,Checkout Page,299.58,True,v2.8.0
621,2025-01-22 01:19:35.144311,product_view,P5807,Product Page,257.24,True,v2.8.0
621,2025-01-26 04:32:11.144311,product_view,P8630,Cart Page,192.06,True,v2.8.0
621,2025-01-27 13:26:11.144311,add_to_cart,P6410,Product Page,119.85,False,v2.8.0
621,2025-01-28 03:56:52.144311,buy_button_click,P3568,Product Page,49.31,False,v2.8.0
621,2025-01-30 18:54:13.144311,login,,Product Page,91.39,True,v2.8.0
621,2025-02-05 18:59:53.144311,product_view,P9353,Home,17.88,False,v2.8.0
621,2025-02-08 07:04:32.144311,product_view,P8798,Checkout Page,119.18,False,v2.8.0
621,2025-02-09 15:16:21.144311,product_view,P2125,Checkout Page,23.69,True,v2.8.0
621,2025-02-10 03:53:46.144311,login,,Product Page,44.89,True,v2.8.0
621,2025-02-11 05:07:55.144311,login,,Home,11.09,False,v2.8.0
621,2025-02-15 04:16:23.144311,login,,Checkout Page,38.44,False,v2.8.0
621,2025-02-16 19:13:40.144311,login,,Product Page,157.29,True,v2.8.0
621,2025-02-18 11:53:29.144311,product_view,P5513,Cart Page,47.74,True,v2.8.0
621,2025-02-20 09:37:42.144311,add_to_cart,P5551,Home,27.43,False,v2.8.0
621,2025-02-23 06:34:04.144311,login,,Checkout Page,95.36,True,v2.8.0
621,2025-02-23 23:53:59.144311,login,,Home,270.58,True,v2.8.0
621,2025-02-27 11:49:06.144311,login,,Checkout Page,78.29,False,v2.8.0
621,2025-02-27 19:17:26.144311,product_view,P7112,Cart Page,14.2,False,v2.8.0
621,2025-03-01 16:06:01.144311,login,,Cart Page,162.29,True,v2.8.0
622,2024-11-14 11:28:57.144311,login,,Product Page,193.54,False,v2.3.4
622,2024-12-06 21:08:48.144311,wishlist,P6152,Home,88.02,False,v2.3.4
623,2024-11-28 01:49:17.144311,login,,Product Page,159.28,True,v1.6.4
623,2024-12-19 03:36:55.144311,product_view,P7670,Checkout Page,119.28,False,v1.6.4
623,2025-01-19 14:52:08.144311,buy_button_click,P6823,Cart Page,166.18,False,v1.6.4
623,2025-01-29 07:21:00.144311,product_view,P8165,Home,88.82,True,v1.6.4
623,2025-02-18 12:31:14.144311,login,,Product Page,225.67,False,v1.6.4
623,2025-02-21 15:15:14.144311,wishlist,P9876,Home,51.61,False,v1.6.4
624,2024-12-12 18:08:12.144311,buy_button_click,P1652,Cart Page,150.25,False,v1.0.4
625,2024-12-08 13:50:32.144311,login,,Cart Page,33.72,False,v2.2.0
625,2024-12-16 18:33:40.144311,buy_button_click,P9507,Home,282.35,False,v2.2.0
625,2024-12-18 17:36:20.144311,add_to_cart,P6137,Checkout Page,58.38,True,v2.2.0
625,2024-12-25 10:42:17.144311,add_to_cart,P3111,Checkout Page,174.38,False,v2.2.0
625,2024-12-31 14:11:53.144311,add_to_cart,P3465,Product Page,282.54,False,v2.2.0
625,2024-12-31 18:59:08.144311,login,,Checkout Page,99.55,True,v2.2.0
625,2025-01-01 19:48:09.144311,wishlist,P4829,Product Page,82.92,False,v2.2.0
625,2025-01-09 21:24:51.144311,product_view,P6691,Cart Page,136.65,False,v2.2.0
625,2025-01-11 02:55:17.144311,product_view,P3713,Product Page,45.78,True,v2.2.0
625,2025-01-14 11:32:43.144311,login,,Home,165.52,False,v2.2.0
625,2025-01-15 18:42:40.144311,login,,Checkout Page,17.49,True,v2.2.0
625,2025-01-18 21:30:58.144311,login,,Product Page,162.18,True,v2.2.0
625,2025-01-20 18:23:20.144311,buy_button_click,P9175,Cart Page,162.13,False,v2.2.0
625,2025-01-22 04:21:47.144311,product_view,P7079,Product Page,267.18,True,v2.2.0
625,2025-01-25 00:13:01.144311,add_to_cart,P5176,Checkout Page,122.65,False,v2.2.0
625,2025-01-26 03:57:25.144311,buy_button_click,P1418,Home,22.42,False,v2.2.0
625,2025-02-04 15:35:28.144311,login,,Product Page,165.52,True,v2.2.0
625,2025-02-07 23:30:41.144311,wishlist,P2172,Cart Page,125.14,True,v2.2.0
625,2025-02-15 04:31:45.144311,login,,Cart Page,180.48,True,v2.2.0
625,2025-02-19 14:22:05.144311,add_to_cart,P3041,Product Page,276.25,False,v2.2.0
625,2025-02-20 20:13:20.144311,buy_button_click,P5327,Product Page,15.04,False,v2.2.0
625,2025-02-23 23:11:40.144311,product_view,P4122,Home,156.59,True,v2.2.0
625,2025-02-27 02:48:00.144311,product_view,P9486,Checkout Page,133.14,False,v2.2.0
625,2025-03-02 18:16:06.144311,product_view,P1320,Cart Page,292.64,False,v2.2.0
625,2025-03-03 05:54:48.144311,buy_button_click,P9886,Product Page,10.38,True,v2.2.0
625,2025-03-04 10:43:36.144311,product_view,P9958,Home,155.43,True,v2.2.0
625,2025-03-04 23:01:34.144311,wishlist,P3240,Cart Page,7.38,True,v2.2.0
626,2024-10-17 04:19:02.144311,product_view,P8563,Checkout Page,203.0,False,v1.1.4
626,2024-10-25 09:24:59.144311,product_view,P3072,Cart Page,17.03,False,v1.1.4
626,2024-11-01 14:40:24.144311,add_to_cart,P7824,Cart Page,247.45,False,v1.1.4
626,2024-11-02 18:24:08.144311,product_view,P6852,Home,178.93,True,v1.1.4
626,2024-11-03 21:42:49.144311,buy_button_click,P8428,Checkout Page,63.02,False,v1.1.4
626,2024-11-11 16:46:02.144311,login,,Home,284.54,False,v1.1.4
626,2024-11-13 05:57:20.144311,login,,Product Page,134.6,False,v1.1.4
626,2024-11-15 07:22:54.144311,login,,Home,54.38,False,v1.1.4
626,2024-11-24 09:04:11.144311,product_view,P9997,Cart Page,205.1,False,v1.1.4
626,2024-11-26 18:52:53.144311,product_view,P2423,Home,228.33,False,v1.1.4
626,2024-12-04 15:55:57.144311,login,,Cart Page,143.06,True,v1.1.4
626,2024-12-06 08:52:02.144311,product_view,P3972,Home,282.81,False,v1.1.4
626,2024-12-10 03:33:48.144311,login,,Checkout Page,158.25,True,v1.1.4
626,2024-12-12 19:03:04.144311,login,,Product Page,95.54,False,v1.1.4
626,2024-12-18 14:37:34.144311,buy_button_click,P6390,Checkout Page,30.76,False,v1.1.4
626,2024-12-22 23:39:03.144311,product_view,P2287,Product Page,121.26,True,v1.1.4
626,2024-12-28 18:07:47.144311,add_to_cart,P2693,Checkout Page,51.57,True,v1.1.4
626,2024-12-29 16:32:50.144311,login,,Cart Page,98.1,False,v1.1.4
626,2025-01-04 07:38:47.144311,login,,Checkout Page,172.15,True,v1.1.4
626,2025-01-08 15:53:58.144311,login,,Home,177.18,True,v1.1.4
626,2025-01-10 08:03:28.144311,login,,Cart Page,287.85,True,v1.1.4
626,2025-01-12 09:56:20.144311,login,,Checkout Page,215.48,True,v1.1.4
626,2025-01-14 19:16:27.144311,login,,Cart Page,262.56,False,v1.1.4
627,2024-10-13 22:17:14.144311,product_view,P5177,Cart Page,54.53,False,v2.1.1
627,2024-10-16 06:11:36.144311,login,,Product Page,158.78,False,v2.1.1
627,2024-10-18 16:11:13.144311,wishlist,P9850,Checkout Page,98.5,True,v2.1.1
627,2024-10-30 11:59:06.144311,login,,Checkout Page,107.95,True,v2.1.1
627,2024-10-31 01:32:00.144311,product_view,P3397,Checkout Page,10.46,True,v2.1.1
627,2024-11-10 17:06:11.144311,product_view,P9958,Product Page,90.77,False,v2.1.1
627,2024-11-12 06:51:11.144311,buy_button_click,P2039,Home,262.22,False,v2.1.1
627,2024-11-13 03:01:44.144311,login,,Home,186.92,True,v2.1.1
627,2024-11-13 21:08:55.144311,wishlist,P7697,Product Page,90.67,True,v2.1.1
627,2024-11-20 02:56:26.144311,wishlist,P9922,Cart Page,127.64,True,v2.1.1
627,2024-11-20 04:24:07.144311,login,,Home,240.77,False,v2.1.1
627,2024-11-21 13:37:19.144311,add_to_cart,P7591,Product Page,200.9,True,v2.1.1
627,2024-11-21 20:50:56.144311,buy_button_click,P4210,Cart Page,83.52,False,v2.1.1
627,2024-11-22 03:54:29.144311,product_view,P3308,Checkout Page,86.78,False,v2.1.1
627,2024-11-22 08:27:57.144311,login,,Home,19.21,True,v2.1.1
627,2024-11-24 08:37:55.144311,buy_button_click,P3669,Product Page,232.79,False,v2.1.1
627,2024-11-24 14:48:34.144311,product_view,P6490,Cart Page,217.78,True,v2.1.1
627,2024-11-29 21:22:37.144311,product_view,P8482,Product Page,256.09,False,v2.1.1
627,2024-11-30 20:44:38.144311,product_view,P9459,Checkout Page,14.86,True,v2.1.1
627,2024-12-01 06:52:40.144311,login,,Product Page,167.27,False,v2.1.1
627,2024-12-02 19:56:18.144311,buy_button_click,P5494,Cart Page,226.7,False,v2.1.1
627,2024-12-05 19:40:13.144311,login,,Checkout Page,222.37,False,v2.1.1
627,2024-12-12 08:17:09.144311,login,,Product Page,61.57,False,v2.1.1
627,2024-12-13 15:18:59.144311,product_view,P2855,Home,176.98,True,v2.1.1
627,2024-12-14 10:02:21.144311,product_view,P2193,Checkout Page,215.77,False,v2.1.1
627,2024-12-14 14:18:38.144311,add_to_cart,P3934,Home,126.55,True,v2.1.1
627,2024-12-16 01:13:56.144311,login,,Cart Page,72.3,True,v2.1.1
627,2024-12-19 10:33:18.144311,login,,Home,242.44,True,v2.1.1
627,2024-12-21 07:09:06.144311,login,,Product Page,35.96,True,v2.1.1
627,2024-12-22 22:21:12.144311,login,,Cart Page,82.11,True,v2.1.1
627,2024-12-24 02:57:08.144311,product_view,P2738,Cart Page,232.73,False,v2.1.1
627,2024-12-24 16:06:10.144311,add_to_cart,P6958,Checkout Page,277.07,False,v2.1.1
627,2024-12-24 22:55:36.144311,product_view,P3804,Cart Page,186.5,True,v2.1.1
627,2024-12-25 05:51:08.144311,login,,Checkout Page,26.57,False,v2.1.1
627,2024-12-25 08:50:39.144311,login,,Cart Page,30.97,True,v2.1.1
627,2024-12-25 19:09:25.144311,login,,Product Page,8.48,True,v2.1.1
627,2024-12-28 04:34:58.144311,product_view,P8118,Product Page,130.68,False,v2.1.1
627,2024-12-28 22:28:38.144311,buy_button_click,P4114,Product Page,99.07,False,v2.1.1
627,2025-01-02 02:47:18.144311,buy_button_click,P4447,Checkout Page,17.41,False,v2.1.1
627,2025-01-03 17:27:34.144311,add_to_cart,P8800,Cart Page,213.49,False,v2.1.1
627,2025-01-04 07:00:57.144311,add_to_cart,P9562,Cart Page,61.39,True,v2.1.1
627,2025-01-04 07:23:38.144311,add_to_cart,P7605,Home,111.07,False,v2.1.1
627,2025-01-06 08:08:24.144311,product_view,P8955,Checkout Page,57.65,True,v2.1.1
627,2025-01-07 06:18:48.144311,product_view,P4179,Product Page,291.48,False,v2.1.1
627,2025-01-07 19:31:09.144311,login,,Checkout Page,256.95,True,v2.1.1
628,2024-11-05 11:58:04.144311,product_view,P9778,Product Page,87.33,True,v2.2.5
628,2024-11-05 19:38:08.144311,wishlist,P8178,Home,135.61,True,v2.2.5
628,2024-11-07 02:14:26.144311,login,,Cart Page,48.04,False,v2.2.5
628,2024-11-11 17:11:09.144311,product_view,P6976,Cart Page,196.62,False,v2.2.5
628,2024-11-15 19:42:58.144311,add_to_cart,P6808,Cart Page,216.57,False,v2.2.5
628,2024-11-17 13:53:32.144311,product_view,P5829,Product Page,83.09,False,v2.2.5
628,2024-11-19 02:21:45.144311,product_view,P1279,Product Page,170.32,False,v2.2.5
628,2024-11-20 15:14:39.144311,product_view,P2370,Home,212.65,False,v2.2.5
628,2024-11-22 03:00:22.144311,add_to_cart,P5156,Product Page,116.01,True,v2.2.5
628,2024-11-22 06:37:51.144311,login,,Cart Page,269.25,True,v2.2.5
628,2024-11-23 21:18:34.144311,product_view,P3013,Product Page,276.35,False,v2.2.5
628,2024-11-24 13:32:40.144311,login,,Checkout Page,152.34,True,v2.2.5
628,2024-11-26 20:05:04.144311,login,,Checkout Page,141.46,False,v2.2.5
628,2024-11-27 05:57:28.144311,buy_button_click,P9043,Product Page,261.6,True,v2.2.5
628,2024-11-27 07:58:25.144311,product_view,P4249,Cart Page,62.23,True,v2.2.5
628,2024-11-29 03:45:05.144311,login,,Home,62.43,False,v2.2.5
628,2024-12-01 00:14:26.144311,login,,Home,17.24,True,v2.2.5
628,2024-12-04 07:23:44.144311,login,,Checkout Page,18.5,False,v2.2.5
628,2024-12-07 16:15:18.144311,login,,Cart Page,170.76,False,v2.2.5
628,2024-12-11 23:48:15.144311,login,,Product Page,173.1,True,v2.2.5
628,2024-12-18 13:02:20.144311,product_view,P4699,Home,135.35,False,v2.2.5
628,2024-12-18 14:05:31.144311,login,,Checkout Page,21.48,False,v2.2.5
628,2024-12-18 16:48:06.144311,login,,Home,56.77,True,v2.2.5
628,2024-12-19 06:24:35.144311,login,,Checkout Page,66.6,False,v2.2.5
628,2024-12-20 22:50:51.144311,wishlist,P7028,Cart Page,70.46,False,v2.2.5
628,2024-12-24 00:04:17.144311,product_view,P1472,Home,181.62,True,v2.2.5
628,2024-12-24 08:07:04.144311,buy_button_click,P6836,Checkout Page,207.75,False,v2.2.5
628,2024-12-26 00:07:24.144311,login,,Home,286.36,True,v2.2.5
628,2024-12-27 13:57:48.144311,login,,Cart Page,243.08,True,v2.2.5
628,2024-12-28 04:57:01.144311,product_view,P9313,Home,152.7,True,v2.2.5
628,2024-12-28 23:09:47.144311,login,,Checkout Page,237.4,True,v2.2.5
628,2024-12-30 01:51:08.144311,add_to_cart,P9381,Home,172.28,False,v2.2.5
628,2024-12-31 19:45:01.144311,wishlist,P6724,Cart Page,210.52,False,v2.2.5
628,2025-01-02 17:58:35.144311,product_view,P1590,Checkout Page,212.03,True,v2.2.5
628,2025-01-03 04:14:12.144311,product_view,P9239,Home,125.74,False,v2.2.5
628,2025-01-06 04:15:38.144311,login,,Checkout Page,120.82,True,v2.2.5
628,2025-01-11 03:51:03.144311,login,,Cart Page,212.51,True,v2.2.5
628,2025-01-12 13:51:43.144311,add_to_cart,P2802,Cart Page,284.09,False,v2.2.5
628,2025-01-12 15:34:01.144311,product_view,P9305,Product Page,90.2,False,v2.2.5
628,2025-01-14 21:58:23.144311,product_view,P3632,Cart Page,10.07,False,v2.2.5
628,2025-01-18 18:43:59.144311,product_view,P1782,Home,31.74,True,v2.2.5
628,2025-01-19 03:10:24.144311,product_view,P2705,Cart Page,202.12,True,v2.2.5
628,2025-01-19 22:25:34.144311,login,,Cart Page,227.11,True,v2.2.5
628,2025-01-21 14:33:55.144311,login,,Checkout Page,144.06,True,v2.2.5
628,2025-01-22 23:23:54.144311,product_view,P2086,Product Page,219.33,True,v2.2.5
628,2025-01-26 03:30:33.144311,login,,Home,106.67,True,v2.2.5
628,2025-01-26 07:18:12.144311,buy_button_click,P5981,Checkout Page,113.3,True,v2.2.5
628,2025-01-26 12:51:51.144311,wishlist,P8727,Cart Page,217.63,False,v2.2.5
628,2025-01-28 04:25:10.144311,product_view,P5702,Home,290.39,False,v2.2.5
629,2024-10-15 04:11:23.144311,product_view,P1957,Home,206.61,True,v3.6.3
629,2024-10-22 14:46:07.144311,login,,Home,23.51,True,v3.6.3
629,2024-10-23 11:43:58.144311,login,,Product Page,30.04,False,v3.6.3
629,2024-10-27 00:01:58.144311,product_view,P5686,Checkout Page,175.06,True,v3.6.3
629,2024-10-27 00:36:00.144311,buy_button_click,P7447,Home,193.64,False,v3.6.3
629,2024-10-27 15:25:10.144311,wishlist,P3063,Product Page,143.34,True,v3.6.3
629,2024-10-27 22:18:28.144311,buy_button_click,P5416,Checkout Page,229.08,False,v3.6.3
629,2024-10-31 17:56:34.144311,wishlist,P4356,Product Page,101.54,True,v3.6.3
629,2024-11-06 01:58:46.144311,login,,Home,107.79,False,v3.6.3
629,2024-11-06 06:04:11.144311,buy_button_click,P8740,Checkout Page,13.15,True,v3.6.3
629,2024-11-10 04:00:39.144311,login,,Home,5.13,True,v3.6.3
629,2024-11-12 23:48:51.144311,add_to_cart,P2623,Cart Page,121.71,False,v3.6.3
629,2024-11-14 06:26:38.144311,product_view,P8842,Checkout Page,91.8,True,v3.6.3
629,2024-11-14 13:51:15.144311,product_view,P4633,Checkout Page,83.23,True,v3.6.3
629,2024-11-16 18:28:25.144311,product_view,P1724,Product Page,28.77,False,v3.6.3
629,2024-11-21 21:55:57.144311,product_view,P1029,Cart Page,133.5,True,v3.6.3
629,2024-11-24 19:07:03.144311,product_view,P6769,Product Page,260.07,False,v3.6.3
629,2024-11-29 18:20:54.144311,buy_button_click,P1557,Home,189.91,True,v3.6.3
629,2024-11-30 05:38:47.144311,login,,Cart Page,219.57,True,v3.6.3
629,2024-11-30 17:10:15.144311,login,,Product Page,54.54,False,v3.6.3
629,2024-12-02 16:35:24.144311,wishlist,P5170,Home,69.94,True,v3.6.3
629,2024-12-04 16:51:24.144311,login,,Home,32.66,True,v3.6.3
629,2024-12-07 17:14:57.144311,buy_button_click,P5948,Cart Page,271.09,False,v3.6.3
629,2024-12-08 06:31:31.144311,buy_button_click,P3644,Product Page,125.68,False,v3.6.3
629,2024-12-13 03:06:10.144311,product_view,P9621,Home,274.65,True,v3.6.3
629,2024-12-14 02:46:53.144311,product_view,P6639,Checkout Page,192.9,False,v3.6.3
629,2024-12-16 08:00:21.144311,product_view,P2659,Product Page,217.76,True,v3.6.3
629,2024-12-17 16:20:44.144311,product_view,P7331,Cart Page,23.6,False,v3.6.3
629,2024-12-20 19:28:33.144311,login,,Checkout Page,28.99,False,v3.6.3
629,2024-12-21 00:45:37.144311,add_to_cart,P7223,Checkout Page,251.31,True,v3.6.3
629,2025-01-02 15:01:14.144311,wishlist,P9583,Home,174.19,True,v3.6.3
629,2025-01-07 07:22:52.144311,buy_button_click,P9922,Cart Page,111.44,True,v3.6.3
629,2025-01-09 20:27:44.144311,product_view,P9483,Home,211.34,True,v3.6.3
630,2024-12-07 17:39:48.144311,product_view,P1348,Home,105.31,True,v3.8.7
630,2024-12-09 17:52:44.144311,login,,Cart Page,275.77,False,v3.8.7
630,2024-12-09 22:14:03.144311,product_view,P8104,Home,143.25,True,v3.8.7
630,2024-12-10 15:49:21.144311,product_view,P9819,Checkout Page,267.88,False,v3.8.7
630,2024-12-13 19:28:52.144311,add_to_cart,P5933,Product Page,46.78,False,v3.8.7
630,2024-12-16 06:48:00.144311,product_view,P4078,Home,163.59,True,v3.8.7
630,2024-12-16 07:56:23.144311,login,,Cart Page,270.3,True,v3.8.7
630,2024-12-19 10:10:11.144311,product_view,P2445,Cart Page,14.49,True,v3.8.7
630,2024-12-19 22:01:57.144311,login,,Product Page,84.04,True,v3.8.7
630,2024-12-22 01:18:42.144311,add_to_cart,P8193,Product Page,111.2,False,v3.8.7
630,2024-12-22 21:26:59.144311,login,,Home,115.02,False,v3.8.7
630,2024-12-26 08:26:04.144311,wishlist,P6871,Cart Page,138.52,False,v3.8.7
630,2024-12-26 09:27:28.144311,product_view,P1095,Cart Page,292.94,False,v3.8.7
630,2024-12-26 19:40:08.144311,buy_button_click,P9000,Home,201.94,False,v3.8.7
630,2024-12-27 15:36:14.144311,add_to_cart,P9733,Cart Page,285.15,True,v3.8.7
630,2024-12-28 12:46:29.144311,add_to_cart,P4604,Checkout Page,191.29,True,v3.8.7
630,2024-12-31 01:04:25.144311,login,,Checkout Page,58.03,True,v3.8.7
630,2025-01-03 07:36:44.144311,buy_button_click,P7401,Checkout Page,170.19,False,v3.8.7
630,2025-01-04 03:44:44.144311,product_view,P6917,Cart Page,280.44,False,v3.8.7
630,2025-01-07 11:30:37.144311,product_view,P6828,Home,116.36,True,v3.8.7
630,2025-01-09 20:48:33.144311,product_view,P4139,Home,97.22,False,v3.8.7
630,2025-01-10 06:44:04.144311,add_to_cart,P6579,Cart Page,159.03,False,v3.8.7
630,2025-01-10 06:45:47.144311,product_view,P1448,Product Page,135.98,False,v3.8.7
630,2025-01-15 11:05:48.144311,product_view,P7938,Cart Page,121.91,False,v3.8.7
630,2025-01-22 15:31:14.144311,product_view,P4925,Product Page,250.57,True,v3.8.7
630,2025-01-26 07:33:23.144311,login,,Product Page,29.85,True,v3.8.7
630,2025-01-31 00:20:53.144311,login,,Cart Page,81.19,True,v3.8.7
630,2025-02-08 11:55:53.144311,buy_button_click,P8774,Cart Page,16.38,False,v3.8.7
630,2025-02-08 17:02:15.144311,login,,Cart Page,19.06,True,v3.8.7
630,2025-02-13 02:14:06.144311,product_view,P7737,Product Page,286.99,True,v3.8.7
630,2025-02-13 19:46:23.144311,login,,Home,226.83,False,v3.8.7
630,2025-02-15 08:41:02.144311,product_view,P2169,Checkout Page,82.29,False,v3.8.7
630,2025-02-18 05:28:38.144311,product_view,P5472,Product Page,270.41,True,v3.8.7
630,2025-02-21 08:13:58.144311,product_view,P2067,Checkout Page,235.95,True,v3.8.7
630,2025-02-22 12:21:15.144311,add_to_cart,P4172,Cart Page,87.15,True,v3.8.7
630,2025-02-22 13:44:33.144311,product_view,P2391,Product Page,27.23,True,v3.8.7
630,2025-02-24 12:30:53.144311,product_view,P2170,Cart Page,241.52,True,v3.8.7
630,2025-02-25 03:08:53.144311,buy_button_click,P7989,Cart Page,127.68,False,v3.8.7
630,2025-02-28 12:08:03.144311,product_view,P9833,Cart Page,258.35,True,v3.8.7
630,2025-02-28 16:02:32.144311,wishlist,P9911,Product Page,47.92,True,v3.8.7
630,2025-03-01 05:22:57.144311,product_view,P7823,Checkout Page,226.94,False,v3.8.7
630,2025-03-03 09:20:25.144311,login,,Product Page,109.0,True,v3.8.7
631,2024-12-02 16:02:57.144311,buy_button_click,P7798,Product Page,158.01,True,v1.1.1
631,2024-12-03 07:34:25.144311,buy_button_click,P6261,Product Page,28.28,False,v1.1.1
631,2024-12-04 22:05:00.144311,wishlist,P8022,Cart Page,222.29,True,v1.1.1
631,2024-12-04 23:37:16.144311,login,,Home,8.36,True,v1.1.1
631,2024-12-05 05:46:44.144311,login,,Checkout Page,123.06,False,v1.1.1
631,2024-12-08 10:56:31.144311,product_view,P7790,Home,99.16,False,v1.1.1
631,2024-12-13 12:37:42.144311,product_view,P9083,Checkout Page,136.56,True,v1.1.1
631,2024-12-13 23:58:44.144311,product_view,P9532,Home,133.08,True,v1.1.1
631,2024-12-14 07:08:32.144311,login,,Checkout Page,146.45,False,v1.1.1
631,2024-12-15 08:41:57.144311,login,,Home,78.63,True,v1.1.1
631,2024-12-15 14:18:19.144311,product_view,P2199,Checkout Page,41.96,False,v1.1.1
631,2024-12-17 12:42:48.144311,login,,Home,134.67,True,v1.1.1
631,2024-12-17 19:24:57.144311,login,,Cart Page,147.85,True,v1.1.1
631,2024-12-20 16:53:09.144311,wishlist,P3088,Checkout Page,288.87,True,v1.1.1
631,2024-12-23 20:43:18.144311,product_view,P3375,Product Page,39.74,True,v1.1.1
631,2024-12-26 04:10:27.144311,product_view,P7789,Cart Page,182.54,False,v1.1.1
